timestamp,msg_type,time,latitude,longitude,altitude,fix,satellites,fix_state,age_of_correction,course_over_ground_degrees,course_over_ground_degrees_magnetic,speed_kmh,mode,position_diluition_precision,horizontal_diluition_precision,vertical_diluition_precision,heading_valid,heading_vehicle,heading_motion,heading_accuracy_estimate,speed_accuracy,
1648476985.639388084,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.640305042,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.686402082,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,240.310000000,0.000000000,32.600000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.686975002,GGA,141625.65,46.260319700,11.188080500,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.500000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.687561989,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.688127995,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.688520908,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.738775015,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,242.660000000,0.000000000,33.528000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.739377022,GGA,141625.70,46.260318600,11.188077200,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.500000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.739809990,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.740361929,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.740905046,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.786804914,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,244.270000000,0.000000000,34.421000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.787636995,GGA,141625.75,46.260317500,11.188073700,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.600000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.788207054,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.788678885,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.789521933,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.834538937,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,243.780000000,0.000000000,35.172000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.835319996,GGA,141625.80,46.260316300,11.188070300,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.600000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.835845947,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.836304903,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.836833000,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.886668921,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,241.710000000,0.000000000,36.490000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.887420893,GGA,141625.85,46.260314900,11.188066700,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.700000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.888534069,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.889120102,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.889522076,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.936640024,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,239.350000000,0.000000000,37.912000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.937582016,GGA,141625.90,46.260313400,11.188063100,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.700000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.945091963,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.945955992,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.946624994,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.990741014,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,237.580000000,0.000000000,38.995000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.991466045,GGA,141625.95,46.260311700,11.188059500,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.800000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.992024899,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.992469072,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476985.993036985,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.042264938,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,235.560000000,0.000000000,40.016000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.042860985,GGA,141626.00,46.260310000,11.188055900,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.800000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.043507099,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.044054985,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.044476986,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.091734886,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,235.950000000,0.000000000,40.728000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.092430115,GGA,141626.05,46.260308200,11.188052200,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.900000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.092921972,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.093384981,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.093833923,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.137135983,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,236.030000000,0.000000000,41.261000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.137897015,GGA,141626.10,46.260306500,11.188048500,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,15.900000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.138766050,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.139317036,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.139913082,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.186923981,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,234.470000000,0.000000000,41.157000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.187551022,GGA,141626.15,46.260304600,11.188044900,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.188163042,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.188560963,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.189205885,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.247543097,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,232.550000000,0.000000000,40.609000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.248958111,GGA,141626.20,46.260302700,11.188041400,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.249380112,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.250830889,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.251240969,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.293517113,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,230.660000000,0.000000000,39.886000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.294259071,GGA,141626.25,46.260300800,11.188038200,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.100000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.294708967,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.295258045,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.295732975,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.338527918,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,228.770000000,0.000000000,39.546000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.339201927,GGA,141626.30,46.260298800,11.188035000,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.100000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.339623928,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.340495110,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.341847897,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.388762951,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,227.220000000,0.000000000,39.575000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.389396906,GGA,141626.35,46.260296700,11.188031800,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.200000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.389893055,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.390422106,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.390923977,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.437510014,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,224.950000000,0.000000000,39.435000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.438271046,GGA,141626.40,46.260294500,11.188028900,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.200000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.438832998,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.439398050,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.447577000,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.488675117,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,223.410000000,0.000000000,39.001000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.489367008,GGA,141626.45,46.260292400,11.188026000,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.300000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.489836931,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.490417957,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.491049051,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.537619114,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,221.160000000,0.000000000,37.975000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.538367033,GGA,141626.50,46.260290200,11.188023500,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.300000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.538868904,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.539468050,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.539906025,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.587429047,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,219.390000000,0.000000000,37.215000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.588160038,GGA,141626.55,46.260288000,11.188021000,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.400000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.588813066,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.589427948,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.589834929,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.637557030,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,217.020000000,0.000000000,37.223000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.638364077,GGA,141626.60,46.260285700,11.188018700,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,16.400000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.638936043,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.639441967,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.639997959,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.687717915,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,213.690000000,0.000000000,38.047000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.688389063,GGA,141626.65,46.260283200,11.188016500,238.700000000,5,12,DEAD RECKONING MODE FIX VALID,16.500000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.688971043,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.697508097,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.698237896,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.736013889,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,210.140000000,0.000000000,38.432000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.736581087,GGA,141626.70,46.260280700,11.188014500,238.700000000,5,12,DEAD RECKONING MODE FIX VALID,16.500000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.737489939,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.738212109,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.738718033,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.787971973,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,208.200000000,0.000000000,38.322000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.788697004,GGA,141626.75,46.260278100,11.188012600,238.700000000,5,12,DEAD RECKONING MODE FIX VALID,16.600000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.789338112,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.789872885,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.790427923,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.837490082,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,206.240000000,0.000000000,37.839000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.838215113,GGA,141626.80,46.260275500,11.188010900,238.700000000,5,12,DEAD RECKONING MODE FIX VALID,16.600000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.838664055,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.839209080,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.839602947,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,1.710000000,1.000000000,1.390000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648476986.888174057,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,204.430000000,0.000000000,37.421000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
