timestamp,lon,lat
1670850229000000,11.313385,46.4336486
1670850230000000,11.3134197,46.4337352
1670850231000000,11.313432,46.4338452
1670850232000000,11.313407,46.4339094
1670850233000000,11.3133402,46.4339154
1670850234000000,11.3133008,46.4338551
1670850235000000,11.3132678,46.4337486
1670850236000000,11.3132158,46.4335993
1670850237000000,11.3131619,46.4334727
1670850238000000,11.3131434,46.433384
1670850239000000,11.3132003,46.4333176
1670850240000000,11.3133078,46.4333139
1670850241000000,11.3133681,46.4333759
1670850242000000,11.3133355,46.4334499
1670850243000000,11.3133243,46.4335247
1670850244000000,11.3133446,46.4336004
1670850245000000,11.3133947,46.4336603
1670850246000000,11.313418,46.4337453
1670850247000000,11.3134251,46.4338435
1670850248000000,11.3134002,46.4339031
1670850249000000,11.3133445,46.4339137
1670850250000000,11.3133005,46.4338749
1670850251000000,11.3132669,46.4337809
1670850252000000,11.3132284,46.4336702
1670850253000000,11.3131924,46.4335694
1670850254000000,11.3131602,46.4334884
1670850255000000,11.3131293,46.4334214
1670850256000000,11.313132,46.43336
1670850257000000,11.3131766,46.4333168
1670850258000000,11.3132376,46.4333002
1670850259000000,11.3132916,46.4333068
1670850260000000,11.3133194,46.4333226
1670850261000000,11.3133309,46.4333311
1670850262000000,11.3133343,46.433332
1670850263000000,11.313334,46.4333318
1670850264000000,11.313333,46.4333316
1670850265000000,11.3133322,46.4333313
1670850266000000,11.3133314,46.433331
1670850267000000,11.3133307,46.4333307
1670850268000000,11.3133298,46.4333308
1670850269000000,11.3133291,46.4333306
1670850270000000,11.3133283,46.4333306
1670850271000000,11.3133274,46.4333307
1670850272000000,11.313326,46.4333306
1670850273000000,11.3133241,46.4333306
1670850274000000,11.3133226,46.4333308
1670850275000000,11.3133212,46.433331
1670850276000000,11.3133198,46.4333312
1670850277000000,11.3133187,46.4333312
1670850278000000,11.3133179,46.4333312
1670850279000000,11.3133177,46.4333313
1670850280000000,11.3133174,46.4333313
1670850281000000,11.313317,46.4333313
1670850282000000,11.3133168,46.4333314
1670850283000000,11.3133167,46.4333314
1670850284000000,11.3133166,46.4333314
1670850285000000,11.3133163,46.4333315
1670850286000000,11.3133161,46.4333314
1670850287000000,11.3133159,46.4333315
1670850288000000,11.3133154,46.4333314
1670850289000000,11.3133148,46.4333314
1670850290000000,11.3133142,46.4333315
1670850291000000,11.3133137,46.4333316
1670850292000000,11.3133137,46.4333318
1670850293000000,11.3133138,46.433332
1670850294000000,11.3133141,46.4333322
1670850295000000,11.3133144,46.4333325
1670850296000000,11.3133146,46.4333327
1670850297000000,11.3133147,46.4333328
1670850298000000,11.3133148,46.4333327
1670850299000000,11.3133146,46.4333326
1670850300000000,11.3133146,46.4333327
1670850301000000,11.3133143,46.4333327
1670850302000000,11.3133141,46.4333327
1670850303000000,11.3133141,46.4333328
1670850304000000,11.3133141,46.4333329
1670850305000000,11.3133137,46.4333329
1670850306000000,11.3133136,46.4333331
1670850307000000,11.3133133,46.4333334
1670850308000000,11.313313,46.4333337
1670850309000000,11.3133129,46.433334
1670850310000000,11.3133125,46.4333341
1670850311000000,11.313312,46.4333343
1670850312000000,11.3133116,46.4333343
1670850313000000,11.3133113,46.4333344
1670850314000000,11.3133107,46.4333345
1670850315000000,11.3133103,46.4333344
1670850316000000,11.3133099,46.4333341
1670850317000000,11.3133095,46.433334
1670850318000000,11.313309,46.4333338
1670850319000000,11.3133088,46.4333337
1670850320000000,11.3133085,46.4333336
1670850321000000,11.3133082,46.4333336
1670850322000000,11.3133079,46.4333338
1670850323000000,11.3133077,46.4333339
1670850324000000,11.3133074,46.433334
1670850325000000,11.3133071,46.4333342
1670850326000000,11.3133068,46.4333343
1670850327000000,11.3133065,46.4333344
1670850328000000,11.3133064,46.4333344
1670850329000000,11.3133063,46.4333344
1670850330000000,11.3133061,46.4333346
1670850331000000,11.3133059,46.4333346
1670850332000000,11.3133057,46.4333348
1670850333000000,11.3133054,46.4333348
1670850334000000,11.3133052,46.4333348
1670850335000000,11.3133049,46.4333349
1670850336000000,11.3133045,46.4333348
1670850337000000,11.3133041,46.4333347
1670850338000000,11.3133038,46.4333347
1670850339000000,11.3133033,46.4333346
1670850340000000,11.3133028,46.4333345
1670850341000000,11.3133022,46.4333345
1670850342000000,11.3133016,46.4333344
1670850343000000,11.3133011,46.4333342
1670850344000000,11.3133006,46.4333341
1670850345000000,11.3133,46.433334
1670850346000000,11.3132995,46.4333339
1670850347000000,11.3132989,46.4333339
1670850348000000,11.3132986,46.4333338
1670850349000000,11.3132983,46.4333337
1670850350000000,11.3132979,46.4333337
1670850351000000,11.3132976,46.4333337
1670850352000000,11.3132973,46.4333336
1670850353000000,11.3132971,46.4333336
1670850354000000,11.3132969,46.4333335
1670850355000000,11.313297,46.4333335
1670850356000000,11.3132967,46.4333333
1670850357000000,11.3132965,46.4333332
1670850358000000,11.3132962,46.4333331
1670850359000000,11.3132961,46.433333
1670850360000000,11.3132958,46.4333329
1670850361000000,11.3132963,46.4333334
1670850362000000,11.3133001,46.4333371
1670850363000000,11.313309,46.433347
1670850364000000,11.3133189,46.4333666
1670850365000000,11.3133172,46.4333959
1670850366000000,11.3132972,46.433431
1670850367000000,11.3132801,46.4334761
1670850368000000,11.313285,46.433522
1670850369000000,11.3132954,46.4335631
1670850370000000,11.3133074,46.4336037
1670850371000000,11.3133432,46.4336388
1670850372000000,11.3133678,46.4336838
1670850373000000,11.3133779,46.4337396
1670850374000000,11.3133881,46.4338031
1670850375000000,11.3133886,46.433865
1670850376000000,11.3133582,46.4339064
1670850377000000,11.3133114,46.4339105
1670850378000000,11.3132672,46.433859
1670850379000000,11.313234,46.4337569
1670850380000000,11.3131911,46.4336296
1670850381000000,11.3131397,46.433502
1670850382000000,11.3130994,46.4334032
1670850383000000,11.3131439,46.433323
1670850384000000,11.313252,46.4333059
1670850385000000,11.313326,46.4333615
1670850386000000,11.3132988,46.433439
1670850387000000,11.3132872,46.4335228
1670850388000000,11.3133136,46.4336036
1670850389000000,11.3133651,46.4336704
1670850390000000,11.3133858,46.433775
1670850391000000,11.3133912,46.4338705
1670850392000000,11.313332,46.4339105
1670850393000000,11.3132701,46.4338767
1670850394000000,11.3132386,46.4337864
1670850395000000,11.3131914,46.4336517
1670850396000000,11.3131389,46.4335094
1670850397000000,11.3130952,46.4334013
1670850398000000,11.3131368,46.4333175
1670850399000000,11.3132497,46.4333005
1670850400000000,11.3133245,46.4333603
1670850401000000,11.3132953,46.433443
1670850402000000,11.3132878,46.4335291
1670850403000000,11.3133208,46.4336131
1670850404000000,11.3133726,46.4336878
1670850405000000,11.3133899,46.4338039
1670850406000000,11.3133833,46.433888
1670850407000000,11.3133175,46.4339101
1670850408000000,11.3132629,46.4338597
1670850409000000,11.313227,46.4337476
1670850410000000,11.3131774,46.433607
1670850411000000,11.3131259,46.4334764
1670850412000000,11.3130942,46.4333796
1670850413000000,11.3131582,46.4333053
1670850414000000,11.3132761,46.4333074
1670850415000000,11.313331,46.4333823
1670850416000000,11.3132892,46.433465
1670850417000000,11.3132966,46.4335514
1670850418000000,11.3133373,46.4336291
1670850419000000,11.3133819,46.4337148
1670850420000000,11.3133948,46.4338321
1670850421000000,11.3133672,46.4339016
1670850422000000,11.3132992,46.4339036
1670850423000000,11.3132606,46.4338414
1670850424000000,11.3132265,46.4337371
1670850425000000,11.3131792,46.4335975
1670850426000000,11.3131229,46.4334637
1670850427000000,11.3131047,46.4333631
1670850428000000,11.3131884,46.4333009
1670850429000000,11.3133049,46.4333243
1670850430000000,11.3133271,46.4334097
1670850431000000,11.3132891,46.4334928
1670850432000000,11.3133078,46.4335749
1670850433000000,11.3133568,46.4336465
1670850434000000,11.3133927,46.4337491
1670850435000000,11.3133978,46.4338622
1670850436000000,11.313346,46.4339108
1670850437000000,11.3132766,46.4338824
1670850438000000,11.3132542,46.4338145
1670850439000000,11.3132355,46.4337634
1670850440000000,11.3132237,46.433729
1670850441000000,11.3132198,46.4337165
1670850442000000,11.3132188,46.4337128
1670850443000000,11.3132192,46.4337128
1670850444000000,11.3132197,46.4337127
1670850445000000,11.3132201,46.4337125
1670850446000000,11.3132199,46.4337114
